;PMC - Número-índice (2022=100) (Número-índice);;;;;;;;;;;PMC - Número-índice com ajuste sazonal (2022=100) (Número-índice);;;;;;;;;;;PMC - Número-índice (2022=100) (Número-índice);;;;;;;;;;;PMC - Número-índice com ajuste sazonal (2022=100) (Número-índice);;;;;;;;;;
;Combustíveis e lubrificantes;Hipermercados, supermercados, produtos alimentícios, bebidas e fumo;Hipermercados e supermercados;Tecidos, vestuário e calçados;Móveis e eletrodomésticos;Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos;Livros, jornais, revistas e papelaria;Equipamentos e materiais para escritório, informática e comunicação;Outros artigos de uso pessoal e doméstico;Veículos, motocicletas, partes e peças;Material de construção;Combustíveis e lubrificantes;Hipermercados, supermercados, produtos alimentícios, bebidas e fumo;Hipermercados e supermercados;Tecidos, vestuário e calçados;Móveis e eletrodomésticos;Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos;Livros, jornais, revistas e papelaria;Equipamentos e materiais para escritório, informática e comunicação;Outros artigos de uso pessoal e doméstico;Veículos, motocicletas, partes e peças;Material de construção;Combustíveis e lubrificantes;Hipermercados, supermercados, produtos alimentícios, bebidas e fumo;Hipermercados e supermercados;Tecidos, vestuário e calçados;Móveis e eletrodomésticos;Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos;Livros, jornais, revistas e papelaria;Equipamentos e materiais para escritório, informática e comunicação;Outros artigos de uso pessoal e doméstico;Veículos, motocicletas, partes e peças;Material de construção;Combustíveis e lubrificantes;Hipermercados, supermercados, produtos alimentícios, bebidas e fumo;Hipermercados e supermercados;Tecidos, vestuário e calçados;Móveis e eletrodomésticos;Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos;Livros, jornais, revistas e papelaria;Equipamentos e materiais para escritório, informática e comunicação;Outros artigos de uso pessoal e doméstico;Veículos, motocicletas, partes e peças;Material de construção
setembro 2011;45.93058;36.99498;36.37879;69.51702;68.32278;30.61959;149.62564;133.02238;38.74649;79.52723;49.14948;45.79327;38.45437;37.83168;79.74718;72.8837;30.62939;179.35989;132.35541;41.93324;77.60818;46.49917;103.08339;84.38704;81.94534;107.6082;100.6346;51.90206;263.23589;128.5701;65.26183;114.15677;91.44521;101.59357;86.9086;84.47927;123.23534;107.5259;52.07028;312.88948;126.57216;70.76102;110.55306;86.55165
outubro 2011;47.2077;38.76561;38.1588;73.70384;70.24037;30.67922;149.10369;119.80028;42.72364;75.18364;48.2393;45.86706;38.49559;37.91327;79.1684;70.52999;30.58679;177.89223;125.49117;41.80012;73.29253;46.40039;105.96972;88.10491;85.73132;113.43491;104.40055;52.00423;261.68562;117.19221;71.89271;108.16636;89.57377;101.72296;87.00677;84.66865;121.862;105.29282;51.74109;309.88526;126.48612;70.37395;105.38898;86.18886
novembro 2011;46.3867;38.5019;37.89921;78.75963;75.42494;30.67922;157.10692;131.95393;42.23162;81.10672;50.51474;46.54082;39.22291;38.62533;79.01661;72.67612;31.19182;179.40622;136.20422;41.46857;79.01627;47.27086;104.42347;86.63505;84.38519;121.12121;112.14168;51.90206;275.328;131.09851;70.35714;117.32151;93.82704;104.20267;87.88158;85.5612;121.84075;107.81213;52.5253;311.41542;134.8526;68.59504;113.18197;87.72153
dezembro 2011;49.07776;48.89967;48.20839;155.62334;104.89891;35.47937;240.09696;229.45025;66.58655;85.92416;44.73513;46.67558;39.08415;38.3775;83.61183;75.09213;31.74721;184.83353;166.72741;42.63085;79.795;47.30099;109.78381;109.02874;106.34385;234.30818;158.48381;59.87128;419.50313;228.94832;111.329;124.44218;82.68348;104.61329;86.82685;84.32682;124.82929;112.65972;53.77265;323.02867;160.58392;71.51046;115.13134;87.55304
janeiro 2012;44.97275;39.8958;39.41963;65.3302;80.46748;29.69534;282.89685;123.80698;41.04257;75.81544;47.01056;45.96802;41.50373;41.01081;80.20747;75.17118;31.55455;187.0533;137.50383;42.91061;79.78614;48.77294;101.53714;88.62368;86.82505;101.65752;119.8828;51.13579;501.97751;120.85842;69.24036;108.50544;86.85168;104.54755;92.79249;90.86044;124.49915;112.02741;53.6185;344.97775;135.1683;72.47498;114.65633;90.1178
fevereiro 2012;44.92713;39.78279;39.30838;58.53649;67.61257;28.71146;216.43523;121.13584;36.12238;68.39184;43.59741;46.96735;41.43074;40.95364;80.67672;79.45116;31.5865;177.95882;139.87057;43.37534;81.05271;48.99054;102.15564;88.36429;86.40438;91.11985;101.05304;49.14349;382.6067;120.60558;60.93431;97.99398;80.30165;107.06565;92.53028;90.62611;126.36509;118.77265;53.56403;315.06667;139.94541;73.30421;116.71769;90.27124
março 2012;48.8041;43.21104;42.68297;69.51702;74.50166;33.03457;179.2028;144.64181;41.53459;83.79185;50.19618;46.95518;41.76898;41.22786;81.85174;76.67941;32.46869;175.88011;137.08206;43.41487;78.30157;48.95854;110.19614;95.71357;93.55567;108.84793;112.66473;56.49968;316.25513;143.48777;70.07794;120.37322;92.46599;107.72916;92.39175;91.56802;125.86693;115.95447;54.81859;310.67756;136.97536;73.20184;113.60438;90.29112
abril 2012;46.3867;41.62877;41.08838;70.07;67.04439;31.48421;143.53623;124.74187;40.09954;70.998;46.00937;47.07726;42.26628;41.65112;79.50125;75.44478;32.88009;169.88667;136.12048;43.67636;77.44821;51.32277;104.8358;91.56339;89.43316;108.84793;102.41297;53.02592;253.62421;124.90389;67.42559;102.06293;84.63998;108.78843;93.87097;90.53841;123.25942;115.10602;55.47864;298.92045;138.06448;73.7811;112.02161;94.75037
maio 2012;47.25331;40.95065;40.27255;89.81916;75.85107;34.79363;159.89066;139.70021;43.91268;82.52826;50.8333;46.90804;42.14728;41.48196;83.78787;75.16008;33.35152;180.53029;140.63242;44.21397;82.08346;48.63528;107.30981;89.66122;87.24571;138.10545;115.69841;58.08331;282.7693;141.84429;73.49808;119.24296;93.31664;108.22988;93.25601;90.81523;129.01069;114.62187;56.24089;318.57644;142.38105;74.46167;119.33556;89.22994
junho 2012;46.34108;41.59109;40.94005;88.00223;70.31139;33.69049;155.71506;128.21434;41.98561;89.32006;47.78421;47.86754;43.19128;42.59623;86.0411;77.91067;33.90043;188.58931;130.51579;45.26713;89.51653;48.93466;106.27897;90.35292;88.17117;134.75819;107.74807;56.19318;274.39784;129.45504;70.07794;134.50154;87.70233;109.19381;94.21932;91.8995;131.17595;119.41009;57.14931;331.95054;130.06649;75.40836;135.84567;89.8122
julho 2012;48.39359;42.26921;41.57047;83.02545;73.22327;34.82345;162.15244;129.81702;42.96965;86.7139;51.42492;48.66946;43.89793;43.23908;84.24742;76.22931;34.15858;188.22703;134.40715;45.74522;85.6602;49.46065;111.84547;91.04462;88.84423;127.44381;112.14168;57.98114;284.00951;130.71925;71.68331;130.54561;94.1673;111.2246;94.44479;92.30356;128.75824;117.08815;57.2632;328.38658;136.55916;76.01353;128.24366;90.58726
agosto 2012;50.4461;43.62544;42.90547;81.20852;76.9164;36.16511;180.07272;139.29954;45.71675;99.34981;55.42969;49.34498;44.05785;43.40023;85.44849;78.44862;34.50614;191.75747;137.81056;47.31571;94.2708;50.89498;116.58731;93.20617;90.94755;124.59244;117.37217;59.82019;314.39481;140.45366;75.87124;149.08195;101.48291;112.42039;93.33947;91.15475;130.23873;120.20231;57.32112;331.65198;140.30626;78.13629;140.30799;93.02857
setembro 2012;49.6251;43.9645;43.31339;74.49381;70.0273;33.98864;157.28091;126.211;42.51863;69.02364;50.37821;50.35011;45.41969;44.73235;85.95337;75.25875;34.7133;191.02945;126.55002;46.49093;67.72085;50.45043;114.73181;92.6874;90.61102;113.31094;106.91119;56.19318;274.08778;128.06441;70.21754;103.30622;91.9556;114.39211;94.71813;92.68936;130.11997;115.16565;57.47439;328.53706;127.83587;76.77284;100.983;91.91423
outubro 2012;51.49516;45.01934;44.35172;78.60164;77.9107;35.56881;167.54592;134.62506;49.77591;89.71493;55.61172;49.74475;45.44941;44.83052;84.89729;78.27344;34.82028;196.47827;138.89854;48.11896;87.66316;51.26323;118.13356;93.89787;91.70475;118.64176;118.73209;58.74741;290.52065;136.02893;81.66453;134.27548;101.65305;113.3792;94.23535;91.98639;128.19136;119.77459;57.43025;337.1845;145.55173;78.84332;130.77897;93.6173
novembro 2012;49.80754;45.13236;44.53714;86.18531;79.8993;34.49549;176.76704;128.61501;51.00596;82.29134;54.29197;49.4162;45.40828;44.81939;85.04945;75.83407;34.96471;196.72781;131.08488;49.0033;79.8691;51.03589;112.25781;93.81141;91.70475;129.05546;121.66117;56.90836;306.02335;130.08715;83.4095;122.74678;99.10109;110.67666;93.96111;91.87747;128.15842;115.27417;57.44361;334.74103;131.60396;79.79183;117.91067;93.07091
dezembro 2012;51.632;56.62266;56.07007;164.39196;113.27946;37.77509;257.14733;172.02091;74.90987;89.08314;48.7399;49.68302;45.84164;45.24621;88.45765;81.74302;34.45724;196.00455;128.83564;48.95925;81.51209;52.79838;115.96881;116.46448;114.33647;243.2342;171.76925;62.32334;441.82702;176.23079;121.31022;132.91916;88.55299;111.96504;94.09565;92.06508;132.45167;123.02844;57.18144;338.68426;127.05546;79.68543;120.99011;95.95849
janeiro 2013;49.57949;45.39608;44.68547;71.64993;84.58673;34.37623;313.16995;129.2828;48.95588;79.52723;53.19976;50.40536;46.62855;45.8575;86.77511;78.83514;35.86441;207.84602;141.45753;50.59765;83.18854;52.94027;110.81464;91.56339;89.43316;106.98834;126.78704;56.55077;532.67286;131.35136;78.94238;117.20848;96.379;112.94003;94.36313;92.10749;129.43671;118.10461;58.18732;369.73039;144.11869;81.50911;122.94535;95.82936
fevereiro 2013;46.93403;43.47475;42.79422;61.61736;67.04439;31.96125;239.92298;124.60832;40.14054;68.86569;46.60099;50.66838;46.81329;46.06435;85.45109;78.91446;36.64144;197.41521;138.95325;49.58726;82.74566;53.57472;101.02172;86.54859;84.55346;91.49176;100.11155;52.51508;406.79092;126.8002;64.28465;101.15872;83.8744;108.89167;93.65871;91.51042;127.99782;117.92389;59.48321;335.14549;141.74634;79.59177;121.92685;96.47846
março 2013;53.13717;50.67031;49.98839;77.49568;74.78575;36.01603;192.07757;139.16599;50.59594;83.39698;51.65246;51.70023;48.02389;47.33328;90.509;79.20126;36.40429;196.9958;131.42891;50.5138;83.72512;53.97322;114.11331;99.60437;97.67818;115.17053;111.72324;59.20717;324.00648;140.58009;80.89675;122.06862;92.46599;113.65772;94.66415;91.92632;132.87553;118.16046;58.93212;331.60288;133.66734;80.69963;123.8328;96.72491
abril 2013;52.72667;44.49192;43.68422;81.44551;75.14086;38.10305;170.15567;129.81702;45.38874;85.37134;55.15664;52.92864;46.54714;45.60984;91.90464;81.70572;38.73882;195.74901;142.69014;51.18214;87.07845;56.17071;113.59789;86.63505;84.46933;120.00546;111.72324;60.94405;286.17989;131.47778;72.2417;125.00731;98.42056;116.99423;91.23959;89.87631;135.22797;121.45408;62.14521;328.76503;145.45356;81.50673;128.33487;100.47792
maio 2013;53.86695;47.3174;46.50256;95.34892;83.45038;39.86212;169.63372;137.96398;50.26793;84.66057;55.29316;53.37234;48.27356;47.53513;89.158;83.26918;38.01854;193.09252;138.78651;51.36095;84.61201;54.00696;116.99964;91.9957;89.85383;139.46915;123.02109;62.83419;284.62962;141.21219;79.71017;124.1031;97.91017;117.65026;95.12535;92.98328;131.32157;122.81829;60.6526;323.78727;142.09782;81.91804;124.74503;95.85139
junho 2013;52.17933;46.03652;45.2788;89.81916;75.06983;38.04343;159.19472;133.15594;47.35682;83.23903;51.97102;54.60293;48.07175;47.4081;88.34163;82.97221;38.96245;194.24456;137.13392;51.79372;82.93067;54.7473;114.93798;89.66122;87.66637;130.54313;110.78175;59.97344;264.78616;138.43093;74.82426;121.84257;91.9556;118.6273;94.06347;92.12578;126.14648;122.48488;62.00242;324.04278;142.10304;82.04126;122.54136;97.09476
julho 2013;54.50551;47.80715;46.91047;92.50504;84.94184;41.11433;174.33127;136.76197;50.59594;87.42467;58.84285;54.44798;49.49376;48.67815;93.40045;88.32403;39.66243;202.21911;143.93499;54.16002;85.79245;55.59546;120.50448;93.55202;91.19995;135.13011;124.48563;64.72432;288.04021;141.59145;80.05916;128.17205;104.03487;119.13236;96.88631;94.54474;135.85423;129.81103;62.95271;333.17636;149.80872;85.3823;125.22706;98.34445
agosto 2013;55.60018;50.14289;49.39506;88.63421;87.07249;41.62118;185.98815;146.24449;52.35901;88.84621;59.662;54.27858;50.09239;49.33038;92.81023;88.98692;39.92009;200.67465;144.23411;54.4699;85.03415;55.9673;122.8754;98.3939;96.16379;129.17943;126.57783;65.74602;307.57362;151.57871;82.36252;130.0935;105.56605;118.42416;97.26054;94.96889;134.36494;129.87805;63.37865;328.64204;150.32418;85.29232;123.55096;98.86621
setembro 2013;53.91256;47.80715;46.98464;78.60164;79.75726;39.8323;166.32804;143.17268;51.49797;80.8698;57.61411;54.5264;50.31598;49.54298;91.31206;86.33566;40.44648;202.59937;144.31102;56.46666;79.6922;57.23311;119.57673;93.55202;91.19995;113.80683;114.86153;62.83419;274.39784;148.5446;80.68735;117.66059;101.48291;118.73104;97.69105;95.47217;131.74535;124.71588;63.90118;330.31544;150.04008;88.4743;115.68509;100.51143
outubro 2013;56.92291;50.06754;49.20964;85.79033;87.35657;41.44229;176.41907;146.24449;58.91926;88.53032;62.48355;55.11084;50.25193;49.39061;92.11601;87.66132;40.66839;205.17231;148.54206;56.57858;86.5064;57.42607;125.9679;96.92404;94.56526;122.9808;124.69485;65.38842;288.66032;150.56734;91.78535;128.3981;108.71347;120.744;96.37427;94.04073;132.3127;125.5565;64.00475;332.90542;159.40785;88.01964;125.13012;99.72007
novembro 2013;55.87385;51.42377;50.50756;96.45487;93.18034;40.57767;187.72799;138.09753;57.4842;88.13544;60.20811;55.37432;51.04112;50.10261;93.79162;86.69377;41.22894;205.95276;138.91533;53.98839;85.40117;57.60064;122.2569;99.25852;96.75272;136.9897;132.64519;63.85588;306.64346;144.11987;88.9236;128.17205;104.205;121.18181;97.74289;95.14552;134.1065;123.15438;64.62336;328.56391;143.2044;82.99384;122.86464;99.44211
dezembro 2013;58.38247;62.19827;61.44716;178.13737;120.6657;44.60264;281.50499;174.8256;87.86637;91.92622;54.38299;56.26161;51.37939;50.57371;99.63408;88.13631;40.80174;216.27028;134.36561;57.05605;83.49003;57.76079;122.77231;119.23127;116.77632;250.67256;170.30471;70.03713;458.56994;188.49362;134.85118;132.91916;93.48678;119.00907;98.36151;96.01744;140.6789;123.47371;64.52675;353.60567;139.52965;87.92266;119.98726;99.29405
janeiro 2014;56.74046;50.821;50.02548;77.96966;95.45304;41.11433;334.5699;120.73517;57.3202;82.68621;58.84285;57.40613;51.51421;50.69536;92.88056;88.93945;42.56799;221.52931;131.0557;59.45637;86.09304;58.31343;118.44281;96.66466;94.48113;110.21162;134.10973;64.41781;534.53318;126.42094;87.59743;119.12993;100.63226;120.55757;98.46712;96.18944;131.57007;124.75876;65.87093;368.76637;137.00631;90.79886;124.17952;99.64192
fevereiro 2014;55.18968;48.2969;47.39256;69.35903;79.82828;38.63972;243.92459;132.88883;49.4479;74.15697;57.43207;58.43654;51.92701;50.92443;94.18935;88.69222;42.68599;187.6795;134.23631;58.0078;80.31594;60.56718;115.14414;91.30401;89.0125;98.06231;110.57253;60.33104;387.25751;135.90251;75.17325;106.01886;97.91017;121.52194;98.54384;96.01731;130.14056;123.15076;65.82734;294.13128;137.68726;88.28655;115.10423;103.47649
março 2014;57.47024;52.40327;51.50881;75.59976;83.59243;41.41248;187.72799;129.54991;51.53898;72.26159;55.38418;56.97083;53.01086;52.28227;89.77744;89.99306;42.6756;199.58423;131.46485;57.96042;75.06159;58.58205;118.85515;96.83758;94.73353;106.74039;116.01224;64.72432;295.48151;133.50051;78.035;102.62806;93.65691;120.4564;97.99589;95.78499;129.94541;124.96715;65.43898;317.20072;135.65945;87.84444;107.66705;98.9863
abril 2014;56.19313;52.32792;51.47173;80.89254;82.5271;41.82988;161.97846;120.73517;55.22912;79.36928;55.15664;56.80219;51.62558;50.51322;92.37497;93.34173;43.12416;197.13144;132.74039;58.77445;87.44465;59.2396;115.45339;95.36773;93.30327;113.80683;114.5477;64.26456;255.17448;125.40957;83.26991;112.46137;92.72119;119.15969;94.98589;93.14555;130.01916;129.26135;66.39389;311.02589;138.2023;88.64497;124.60991;99.84063
maio 2014;57.88074;52.17723;51.21214;102.14263;97.01551;45.76541;176.24509;133.15594;59.65729;82.05441;59.57099;57.15372;52.57466;51.60055;95.76613;96.4156;43.88659;201.02539;133.40518;60.49344;81.59213;58.80371;119.47365;94.5031;92.37781;142.32052;133.16824;69.27086;275.63805;136.28177;89.2726;115.85216;99.69654;119.33653;96.4072;94.14596;133.06271;132.41229;67.28812;315.09484;136.82029;90.6514;115.92688;98.78293
junho 2014;53.63889;49.69081;48.76464;91.79407;81.03565;42.81376;148.40776;123.53986;54.20408;70.0503;52.60814;55.95523;52.7947;52.09431;90.29285;89.86538;43.65106;185.1196;128.2843;60.19226;70.0829;55.03537;111.84547;90.35292;88.08704;127.31984;110.88636;64.62215;231.61038;128.06441;80.75715;99.01121;87.70233;115.28452;96.88673;94.79813;124.19066;123.07813;66.58059;291.32805;133.68115;90.27862;99.75134;92.02999
julho 2014;57.01413;51.34842;50.39631;93.13701;83.52141;46.00392;161.63049;125.00899;56.33616;79.29031;60.61769;57.17459;52.84371;51.93278;94.23342;86.67306;44.56568;191.11769;132.91031;60.16543;77.43532;57.39327;120.09215;93.55202;91.11582;129.55135;113.08316;69.27086;252.07394;129.70788;83.6887;112.12229;100.63226;118.08963;96.36789;94.03191;130.08272;117.67733;67.63863;297.07196;138.16325;89.31807;109.21187;95.41341
agosto 2014;58.97542;53.00604;52.06506;91.87307;86.36227;46.7791;180.59467;132.88883;57.52521;75.81544;59.93506;58.40061;53.13956;52.17505;96.20613;88.50188;45.65398;197.30527;131.43985;60.41995;72.84269;58.57024;123.39081;96.92404;94.48113;128.18765;117.05834;70.49689;280.28886;141.46503;85.85246;107.4882;99.52641;120.6576;96.21525;93.6491;133.41727;120.41182;69.19807;303.60108;140.47083;89.84529;102.77933;97.17486
setembro 2014;58.61053;50.44427;49.46923;82.15648;85.22592;46.00392;159.02074;136.3613;57.4432;79.60621;61.2093;58.68524;53.32079;52.38112;95.37614;92.71017;46.1676;196.68149;137.96524;62.2151;78.95655;59.37096;123.08156;91.73632;89.2649;113.80683;114.96614;69.37303;244.9427;143.48777;85.36387;112.23531;101.39785;121.49665;96.09956;93.65547;131.87302;125.482;69.78176;300.16622;146.25588;92.25909;111.20866;98.02811
outubro 2014;61.43843;54.58831;53.65965;89.81916;90.76561;47.70335;163.02236;138.76532;65.1515;81.26467;65.76018;59.1163;54.29808;53.43152;95.63547;91.3682;46.5616;191.8811;140.02743;62.8402;79.55935;60.69035;128.75115;98.73975;96.33205;123.72463;122.49804;71.77401;249.28346;150.9466;96.53167;114.04374;108.45827;123.36123;97.28228;94.97291;132.02462;123.60756;69.9499;291.48704;158.74977;92.81814;111.39177;99.76538
novembro 2014;59.7052;54.51296;53.69673;101.51065;100.14046;45.02004;192.25155;137.02908;67.24258;82.37031;61.52786;59.9338;54.33644;53.48233;97.94036;91.02543;46.48717;208.88901;135.62292;62.09299;79.94829;60.47137;122.35998;97.87513;95.65899;139.46915;135.67888;67.68724;290.8307;152.21081;99.32362;115.96519;101.73811;122.22675;96.50445;94.35155;135.42409;122.93864;69.47489;306.94449;148.27532;91.57502;111.41922;99.71545
dezembro 2014;61.57526;66.37999;65.52633;178.13737;121.16286;50.50593;275.41557;178.03096;98.73178;86.63493;57.38657;58.73602;54.76583;53.86408;98.12925;89.87736;45.49477;208.27872;140.20281;64.62341;78.67965;58.98602;125.24632;118.10726;115.85086;242.24242;164.44656;75.60536;416.09254;202.14708;144.623;121.50349;94.42249;120.66572;97.2402;95.00579;134.34358;121.24552;68.55445;313.905;153.86605;94.77987;109.60772;96.8528
janeiro 2015;58.15441;55.15341;54.25298;79.94458;94.31669;45.22874;321.86912;134.4915;62.36339;71.70877;59.84404;58.6339;55.12692;54.0921;94.84495;88.14661;47.0182;203.92773;145.73082;64.76668;74.32856;59.77198;118.23664;96.83758;94.73353;109.46779;129.61151;67.63615;481.824;152.96934;91.57596;99.68937;97.82511;120.30403;97.15118;94.83558;130.08143;120.83514;69.493;317.00521;164.76997;94.96277;103.23758;97.62752
fevereiro 2015;55.00723;51.53679;50.69298;65.80418;73.08123;41.11433;243.22866;130.35125;53.09704;58.83594;52.47162;59.37646;55.29209;54.33863;91.45882;85.98407;47.04283;197.27064;139.14979;65.35511;71.24753;59.37163;103.5988;89.66122;87.75051;90.74793;98.75163;61.40382;362.76324;147.02755;77.47661;80.81395;85.32051;112.08894;96.49643;94.35862;126.54667;116.48237;69.11749;294.33041;156.32226;95.50398;97.86231;96.60194
março 2015;62.5331;54.96504;54.03048;77.1797;79.8993;47.85243;187.554;145.44315;62.32239;72.65646;59.52548;61.12079;54.67652;53.86901;92.08518;81.92445;47.66916;191.91077;136.84738;66.41333;69.58539;58.73069;116.38114;94.5031;92.46194;105.50067;108.16651;71.36533;278.11848;162.57733;90.31958;98.78516;96.379;116.74;94.49765;93.35976;124.47991;110.89092;69.83959;284.09442;153.89965;96.11478;95.48358;95.2693
abril 2015;60.07009;54.85202;53.91923;77.65368;72.15795;47.10706;158.67277;112.85533;57.2792;66.9703;55.56621;60.63759;55.90458;54.79455;89.41702;80.3026;47.99575;192.46743;123.4879;61.26022;71.03061;58.00214;113.08248;93.46556;91.45235;105.25272;96.97326;68.24917;231.92043;128.5701;82.71152;90.76028;88.89325;115.80973;95.95797;93.16835;121.79732;107.78287;69.72181;283.28836;140.66869;88.76558;96.75484;93.18821
maio 2015;60.84548;55.11573;54.03048;97.32383;80.75156;49.49223;166.67601;121.00229;62.5274;67.12825;55.56621;60.90301;55.63436;54.55398;91.47502;80.32612;48.25923;193.58769;120.94868;64.04604;66.74863;57.04016;114.21639;92.60094;90.44276;131.16299;108.58494;70.54798;243.08238;135.64967;89.48199;90.19515;88.38286;115.19827;94.70673;92.39165;123.00211;108.17491;69.71769;283.68537;136.09126;91.75487;90.28276;91.06679
junho 2015;58.97542;52.78;51.73131;90.76711;71.94488;48.29965;151.36548;123.94053;57.73021;68.54979;56.0213;60.84725;56.24468;55.40274;88.7801;79.49929;48.65986;188.39204;128.76798;63.08183;68.70984;56.71662;111.02081;87.93198;85.81545;121.49313;95.82255;68.35134;218.27805;137.54598;81.80413;92.22962;88.89325;113.46863;94.50317;92.48586;118.21843;105.96945;69.66909;275.14519;143.92388;89.65643;92.93869;90.1411
julho 2015;60.84548;54.92737;53.7709;88.55521;74.50166;50.08852;159.02074;108.84864;59.28827;72.49851;59.1159;60.76361;56.0056;54.96489;89.46956;77.3352;48.41538;187.46493;116.09354;63.41973;70.84422;55.99921;114.93798;91.04462;88.67597;119.01368;98.64702;70.59906;229.44;123.00757;83.89809;97.20279;93.48678;112.43357;93.2754;91.07911;118.8201;102.71912;68.8736;270.51775;131.45235;89.70183;94.88925;88.62132
agosto 2015;61.3472;55.60548;54.40132;82.47247;72.29999;50.62519;164.58821;119.13249;59.41128;67.44415;57.25004;60.77095;56.19504;54.96413;87.31144;74.44227;49.55608;182.97227;118.29561;63.43233;64.58918;55.89915;114.62873;92.25509;89.76969;110.58354;95.2995;71.26316;236.8813;131.09851;83.4095;90.76028;90.33936;111.99487;92.33413;89.75734;116.48833;98.42794;70.17711;261.40382;130.67834;89.07665;86.77452;88.22104
setembro 2015;60.34375;54.17391;53.02923;74.49381;71.09263;48.86612;146.31996;118.46471;56.86918;65.78569;55.97579;60.61532;56.97973;55.92833;87.45419;77.42867;49.11534;184.58205;120.6072;61.42589;65.61192;54.92188;112.67014;89.74769;87.41397;99.17806;93.93958;68.55568;208.66638;129.58146;79.36118;87.93462;88.55299;111.36403;93.41688;91.24795;116.34025;102.64028;69.07804;262.23846;133.02662;85.67052;87.64672;86.5379
outubro 2015;64.31194;59.71185;58.55465;83.73642;77.76866;51.0724;159.36871;102.03725;63.22442;64.75902;57.93267;61.5199;58.70266;57.54453;89.08894;78.75417;50.1569;188.05704;103.0203;61.26657;63.41487;54.19684;114.11331;98.3939;95.82725;110.70751;102.7268;71.4675;226.0294;113.27316;87.87662;86.80435;91.36014;108.71798;95.5408;93.05054;117.78821;104.18436;70.10841;264.26907;118.74879;84.7629;84.81173;85.24243
novembro 2015;62.85238;57.2631;56.10715;89.89815;87.56964;49.55186;170.50364;131.55326;68.43162;64.60107;56.11232;62.82851;57.9901;56.86706;86.38924;77.63097;50.70584;185.14535;128.07658;61.5159;62.77538;54.18087;107.61906;92.42801;90.10622;117.77395;115.69841;69.06652;238.43157;143.74061;93.94911;87.70856;87.87247;107.70906;92.69179;90.47314;113.85542;102.14145;70.23559;252.18958;137.6253;84.46296;84.48534;84.73079
dezembro 2015;66.91178;71.72957;70.60675;168.49979;101.84498;56.05144;255.05953;152.12098;98.23977;71.70877;52.79018;63.89031;58.96722;57.74181;88.07399;76.80773;50.64208;189.34777;122.62929;64.61145;65.74659;53.75271;112.97939;113.6977;111.30769;218.8116;133.37746;77.95526;353.77167;170.03616;133.17601;97.20279;82.59842;107.7665;93.0795;90.78929;114.20913;100.14878;70.63628;259.13945;133.0227;87.72987;88.51326;83.84718
janeiro 2016;61.48404;58.92072;57.85007;73.38786;75.92209;48.65742;306.3846;105.77683;57.64821;57.88824;51.24288;62.90766;59.01584;57.77029;88.28562;71.23981;51.33494;186.82118;114.32324;60.32154;59.75916;53.10027;101.94947;91.21754;89.2649;95.33491;97.60092;67.4829;419.19308;114.91663;78.035;78.44039;80.21659;105.56869;91.94714;89.7806;115.25708;91.29458;70.41476;259.71759;123.38161;81.54134;80.75713;83.00488
fevereiro 2016;60.84548;57.75285;56.70048;62.01235;68.89096;46.9878;225.30838;115.79358;51.21096;56.15081;48.83092;63.38254;60.07392;58.94827;87.9117;80.95014;51.5734;180.36596;122.87889;61.58828;67.81535;52.84025;99.57855;88.45076;86.57265;80.33423;88.60448;65.03083;303.54292;121.99621;68.47257;75.38868;75.87826;105.14669;92.42458;90.34611;114.76703;104.47227;70.23615;242.12552;128.85089;82.52189;91.02453;82.21796
março 2016;64.63122;61.97224;60.96507;69.59602;73.15225;52.92091;174.67924;146.11093;59.9853;65.23286;53.06323;63.05259;60.3922;59.50574;84.68152;75.75372;52.05062;181.92683;136.82063;60.67898;64.68735;52.39908;104.62964;93.3791;91.53648;89.38423;93.20731;72.89788;233.16065;148.5446;79.57057;87.82159;82.17309;103.8784;91.38471;89.33712;107.7512;96.41095;70.39458;241.65724;139.89313;80.42855;87.70877;81.37084
abril 2016;62.03137;59.74952;58.77715;74.09883;68.67789;51.69851;142.66631;108.31441;55.72114;58.59901;50.01414;62.34682;60.86044;59.68758;85.806;75.27281;52.38482;173.44375;117.85434;62.03932;59.50698;51.69762;101.1248;89.14245;87.41397;94.83902;87.13994;67.38073;188.51286;110.11264;73.56788;78.32736;77.32437;104.11521;91.51211;89.72113;111.35276;95.48413;68.65157;232.60656;119.90797;81.61304;79.88738;80.22942
maio 2016;61.43843;59.07141;58.03549;89.50317;73.29429;54.29238;140.40453;115.25935;57.93522;58.75696;50.96983;61.81255;61.22816;60.20939;84.81936;73.81824;53.16955;171.46343;115.60593;61.29497;59.03743;52.25161;101.84639;87.49967;85.64719;113.31094;92.0566;68.76001;183.86205;116.05442;75.66184;78.32736;79.02567;103.08191;91.89054;89.94344;110.35217;92.92999;68.19723;228.4766;117.04817;80.5509;79.00829;81.22957
